Embedded,Keptentry,creatorType,machineReadableDate,holdings,oclcNumber,mainTitle,firstName,secondName,isPrimary,publisherName,publicationPlace,GeographicRegion,Geographic,itemLanguage,physicalDescription,Author_1_FirstName,Author_1_SecondName,Author_1_Gender,Author_2_FirstName,Author_2_SecondName,Author_2_Gender,Author_3_FirstName,Author_3_SecondName,Author_3_Gender,Author_4_FirstName,Author_4_SecondName,GenderAuthor_4,Authorgenders,MajorityAuthorGender,FirstAuthorGender,Author_5_FirstName,Author_5_SecondName,Author_6_FirstName,Author_6_SecondName,Author_7_FirstName,Author_7_SecondName,Author_8_FirstName,Author_8_SecondName,Summary,NoSummary_coding,TB_Test,Typeofbook,Frame#1_Disempowerment,Frame#2_Poverty_poor,Frame#3_Women,Frame#4_SelfHelp,Frame#5_FinancialInclusion,Frame#6_Innovation,Frame#7_Organizationaltype,Frame#8_Money_Moneymanagement,Frame#9_MarketLed_Commercialization,Frame#10_Development_Sustainabledevelopment,Frame#11_Technology,Frame#12_Publicpolicy,Frame#13_ReligiousMicrofinance,Frame#14_Systemappraisal,Frame#15_Debt_Indebtedness,Frame#16_Interpersonalrelationships,Frame#17_Evaluation,Frame#18_Powerissues,Frame#19_Politicalaspirations,Frame#20_Ethics,Frame#21_Affects,Paperstoexclude,Tag,PublicationDate,HoldingRank25,HoldingRank10
 ,1,person,2008,492,953652269,Production economics integrating the microfinance and engineering perspectives Steven Hackman,Steven,Hackman,1,Springer,New York,1,1,eng,"xxvi, 520 pages illustrations 24 cm",Steven,Hackman,M, , , , , , , , , ,1,1,1, , , , , , , , ,This scholarly yet accessible book provides an introduction to the main topics in production economics. The book successfully integrates two historically distinct perspectives on modeling technology: from microeconomics and engineering.,1, ,RE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,2008,    3.00,7
 ,1, ,2012,491,818947421,The microfinance impact / Ranjula Bali Swain, , ,0,Routledge,London,2,2,eng,"xx, 139 Seiten : Illustrationen ; 23 cm",Ranjula,Bali Swain,F, , , , , , , , , ,2,2,2, , , , , , , , ,"Publisher Routledge  financial inclusion through microfinance has become a powerful force in improving the living conditions of poor farmers, rural non-farm enterprises and other vulnerable groups. In its unique ability to link the existing extensive network of India’s rural bank branches with the Self Help Groups (SHG), the National Bank of Agriculture and Rural Development (NABARD) has covered up to 97 million poor households by March 2010 under its Self Help Group Bank Linkage Programme. Policy-makers have proclaimed SHGs as ‘‘the most potent initiative … for delivering financial services to the poor in a sustainable manner.""  This book presents a comprehensive scientific assessment of the impact of the Self Help Group Bank Linkage Programme (SBLP) on the member households. The book discusses wide-ranging topics, including the rural financial sector in India, the history and structure of the SBLP, the impact methodologies, the economic and social impact of microfinance, its role in building assets while reducing poverty and vulnerability, the role of women and their empowerment, training and accumulation of human capital and policy implications of lessons learned.  The empirical results show that vulnerability of the more mature SHG members declines significantly. Vulnerability also falls for villages with better infrastructure and for SHGs that are formed by NGOs and linked by banks. The results strongly demonstrate that on average, there is a significant increase in the empowerment of the female participants. The economic impact of SBLP is found to be the most empowering. Greater autonomy and changes in social attitudes also lead to female empowerment. The investigation further reveals that training (especially business training) has a definite positive impact on assets but not on income. The impact of training can be improved through better infrastructure (as in paved roads), linkage model type, and the training organiser.  Bridging the gap in the existing literature and between academics and practitioners, this book moves beyond the usual theoretical issues in the impact assessment literature and draws on new developments in methodology. It will be of interest to academics, development practitioners and students of economics, political science, sociology, public policy and development studies.",1, ,E,1,1,1,1,1,0,3,0,1,0,0,1,0,3,0,0,0,0,0,0,0, ,0,2012,    3.00,7
 ,1,person,2005,487,502589221,Support for growth-oriented women entrepreneurs in Kenya / Lois Stevenson and Annette St-Onge,Lois,Stevenson,1,International Labour Office,Geneva,3,5,eng,"viii, 65 pages",Lois,Stevenson,F,Annette,St-Onge,F, , , , , , ,4,2,2, , , , , , , , ,"ILO  The African Development Bank’s (AfDB) Addis Ababa Forum in June 2003 focused on the role of women entrepreneurs in private sector development, poverty reduction, and sustainable growth and development. It provided an opportunity for the AfDB and the International Labour Office (ILO) to join forces using their complementary expertise in support of women-owned businesses in Tanzania, Ethiopia and Zambia. This report is based on the country assessment for Kenya, where the ILO has been researching and supporting women’s entrepreneurship. Examining such issues as the economic context, micro-finance, training, support as well as women entrepreneurs’ associations and capacity-building in the country, the report indicates the next steps the AfDB and the ILO can take to support growth-oriented women entrepreneurs. It also looks at how future activities will contribute to the poverty reduction strategies of the Economic Recovery Strategy for Wealth and Employment Creation of the Government of Kenya, as well as the Plan",1, ,CS,0,1,1,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0, ,0,2005,    3.00,7
E,1,person,2009,484,297148192,The causes of economic growth : interdisciplinary perspectives / Rick Szostak,Rick,Szostak,1,Springer,Berlin,3,4,eng,"xiii, 373 pages ; 24 cm",Rick,Szostak,M, , , , , , , , , ,1,1,1, , , , , , , , ,Amazon  This books attempts to advance a nuanced understanding of the process of economic growth by synthesizing the insights of several social science disciplines. Different theories and methods employed by economists and other social scientists to study the causes of economic growth are analyzed and it is shown how and why those insights should be integrated by applying best-practice techniques of interdisciplinary analysis. Scholars and practitioners are thus provided with a wide array of potential strategies for encouraging growth as well as guidance on how these strategies may interact.,1, ,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2009,    3.00,7
E,1,person,2017,473,1031213884,A Foodie's guide to capitalism : Understanding the political economy of what We eat,Eric,Holt-Giménez,1,Monthly Review Press,"New York, NY",1,1,eng,280 s.,Eric,Holt-Giménez,M, , , , , , , , , ,1,1,1, , , , , , , , ,"Capitalism drives our global food system. Everyone who wants to end hunger, who wants to eat good, clean, healthy food, needs to understand capitalism. This book will help do that. In his latest book, Eric Holt-Giménez takes on the social, environmental, and economic crises of the capitalist mode of food production. Drawing from classical and modern analyses, A Foodie's Guide to Capitalism introduces the reader to the history of our food systemand to the basics of capitalism. In straightforward prose, Holt-Giménez explains the political economics of why-even as local, organic, and gourmet food have spread around the world-billions go hungry in the midst of abundance; why obesity is a global epidemic; and why land-grabbing, global warming, and environmental pollution are increasing. Holt-Giménez offers emblematic accounts-and critiques-of past and present-day struggles to change the food system, from ""voting with your fork,"" to land occupations. We learn about the potential and the pitfalls of organic and community-supported agriculture, certified fair trade, microfinance, land trusts, agrarian reform, cooperatives, and food aid. We also learn about the convergence of growing social movements using the food system to challenge capitalism. How did racism, classism, and patriarchy become structural components of our food system? Why is a rational agriculture incompatible with the global food regime? Can transforming our food system transform capitalism? These are questions that can only be addressed by first understanding how capitalism works", , ,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2017,    3.00,7
 ,1,person,2015,128,1010642775,"The micro-politics of microcredit : women, gender and neoliberal development in Bangladesh / Mohammad Jasim Uddin",Mohammed,Jashim Uddin,1,"Routledge, Taylor & Francis Group",London,2,2,eng,"xv, 227 pages ; 24 cm",Mohammed,Jashim Uddin,M, , , , , , , , , ,1,1,1, , , , , , , , ,"Amazon
Microcredit has been seen in recent decades as having great potential for aiding development in poor developing countries, with Bangladesh being one of the countries which has pioneered microcredit and implemented it most widely. This book, based on extensive original research, explores how microcredit works in practice, and assesses its effectiveness. It discusses how microcredit, usually channelled through women, is often passed to the men of the family, a practice disapproved of by some, but regarded as acceptable by borrowers who have a communal approach to debt, rather than viewing debt as something held by single individuals. The book demonstrates how the rules around microcredit are often seem as irksome by the borrowers, how lenders often charge high rates of interest and work primarily to preserve their institutions, thereby going against the spirit of the microcredit movement, and how borrowers often end up on a downward spiral, deeper and deeper in debt. Overall, the book argues that although microcredit does much good, it also has many drawbacks.",1, ,CS,0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0, ,0,2015,    2.00,4
 ,1,person,1999,128,40891128,Rural credit and self-help groups : micro-finance needs and concepts in India / K.G. Karmakar,K. G.,Karmakar,1,Sage Publications,New Delhi,4,7,eng,374 pages ; 23 cm,K. G.,Karmakar,M, , , , , , , , , ,1,1,1, , , , , , , , ,"Looking to examples in Thailand and Bangladesh, this book enumerates the various factors which have been instrumental in weakening the rural credit agencies set up to relieve rural poverty in developing countries", , ,RE,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1999,    2.00,4
 ,1,person,2001,128,46622384,Finance just in time : understanding the key to business and investment before it's too late / Hugo Dixon,Hugo,Dixon,1,Texere,New York,1,1,eng,"viii, 293 pages : illustrations ; 24 cm",Hugo,Dixon,M, , , , , , , , , ,1,1,1, , , , , , , , ,"Amazon
Finance Just in Time is a hands-on, no-equations guide to both corporate finance and the financial markets. Author Hugo Dixon, former editor of the Lex Column for the Financial Times, explains topics such as risk, return, cost of capital, valuation, shareholder value, mergers & acquisitions, stocks, currency, bond markets, and crises and crashes in a highly accessible manner. The book is geared to business and non-business professionals who need a stronger understanding of finance and how it works.",1, ,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,2001,    2.00,4
 ,1,person,2009,124,232979725,"Replicating dreams : a comparative study of Grameen bank and its replication, Kashf Foundation, Pakistan / Nabiha Syed",Nabiha,Syed,1,Oxford University Press,Karachi,4,14,eng,"xiii, 138 pages ; 23 cm",Nabiha,Syed,F, , , , , , , , , ,2,2,2, , , , , , , , ,"Amazon
Widely portrayed as a ""cure-all"" for poverty, the group-lending micro-credit model has received much attention as a development strategy. This book introduces the basic structure of Grameen Bank's group-lending model through an examination of its general tenets, eligibility requirements, and services offered. In understanding this methodology, the author turns to adjustments made by Grameen's international replications. The study concentrates on the Kashf Foundation, one of the most successful micro-credit institutions in Pakistan, and both the environmental differences as well as the consequent institutional changes in the replication process. After elucidating the particularities of each model, the concepts of ""success"" and ""empowerment"" are critically examined to understand the aims of different replicating models. The study concludes with a view of success as something more than mere market penetration, as well as recommendations for how business strategies such as marketing and branding can be useful in enhancing outreach.",1, ,CS,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0, ,0,2009,    2.00,4
 ,1,person,2018,123,1043844866,African indigenous financial institutions : the case of Congo and Liberia / Julia Smith-Omomo,Julia,Smith-Omomo,1,Palgrave Macmillan,"Cham, Switzerland",3,5,eng,"xi, 182 pages : illustrations ; 22 cm",Julia,Smith-Omomo,F, , , , , , , , , ,2,2,2, , , , , , , , ,"This book examines the impact of political conflict on microfinance engagement to put forth a theory of sparse network traps. It leverages a natural experiment to distinguish between the effects of conflict on determinants of microfinance efficiancy and impact, and includes qualitative evidence from 235 interviews from the Democratic Republic of Congo and Liberia. Through a combination of regression analyses and panel data modelling with fixed effects, the project indicates that conflict has a stronger effect on the nature of demand for credit and savings services than it has on the actual performance of financial institutions. This work will interest scholars, researcers, and graduate students in the fields of African politics, conflict studies, and development finance--back cover", , ,RE,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0, ,0,2018,    2.00,4
